y,z,x1,x2,x3,x4,x5,x6,x7,x8,group
1.0380851730103893,0,78.07217647335074,0,89.27002770548029,0,7.833227648730432,1,1,12.964098341525638,historical
-5.1003572031376,0,74.44960571021477,1,61.372213159928855,0,14.460221211311234,1,1,15.072092935837658,historical
-1.4447033037460633,1,70.70696442143624,1,36.59665516905781,1,7.785310693876459,1,1,10.897377911030588,historical
5.071361092235292,0,68.27293768052196,1,86.7172256086015,1,6.651628359046442,0,1,17.765138885092473,historical
-3.6332213454827578,1,66.09694847365103,1,105.12306656978093,0,17.30203995153,1,1,17.31791565161502,historical
3.1643567486219677,0,75.21531168107968,1,35.453891967776606,0,9.126583225252876,0,1,12.924883342269938,historical
-3.015172146314815,1,70.730836763978715,0,12.22160560695329,0,19.526520726710473,1,1,19.565214906234957,historical
9.228408707298392,1,73.36853207518354,1,-6.417958301202759,1,11.72233540688044,0,1,16.291355968132592,historical
-2.1571466490309668,0,72.06515467378817,1,75.56142367226104,1,4.3102448135388745,0,1,16.551779323166265,historical
-1.9100831284775497,1,88.46447624090935,0,41.067978543069636,1,9.48515362023809,0,1,17.578719880439845,historical
8.634415167532893,1,85.85875510573183,1,79.4800941367977,0,12.769367223649164,1,1,16.82336027984416,historical
4.995667889011961,0,70.77138444218956,1,122.87542257176824,1,4.759230539061862,1,1,16.707621111602943,historical
0.42375448647304825,0,88.61927295752483,0,96.72368305164628,0,2.958098236454725,0,1,15.100562413756494,historical
-1.4878838023258751,1,68.52551619950681,0,35.57663995915679,0,6.656285956939058,0,1,16.510134838934377,historical
-0.5944009137413533,0,83.1765727797936,0,-0.5565021003085278,0,7.9455644483291,1,1,17.920767838209677,historical
9.961156972634868,1,77.22898508024329,1,114.30727029963367,2,8.301066011383137,0,1,17.256458457996736,historical
3.857517017917405,1,71.19300375992432,0,112.75771697246863,1,20.264140003695612,1,1,13.441967827149647,historical
-0.025076010106118457,1,69.70631204658099,1,29.122049744444723,0,3.767896320110912,1,1,18.451243266628357,historical
6.253483760890273,0,81.37918179476624,0,103.97475850397193,2,3.784396660399793,1,1,15.47444643781529,historical
10.828841293922373,1,81.40103774186215,0,90.02083785021439,1,2.9325312331790996,0,1,13.215217252449087,historical
-0.6034627088589053,1,69.14468066521775,0,81.49398103803881,1,9.679002948112295,1,1,15.166361893940122,historical
11.209338602458198,0,80.36312485547994,1,34.85201831931641,1,4.430784271376869,1,1,10.73181641062165,historical
-5.073118631998701,1,80.37882571634456,1,58.166511057021246,0,5.134208558488812,1,1,17.232754173618122,historical
-1.7027762662059525,1,70.3051884264825,0,41.21516503882937,0,3.3890859137468063,0,1,21.15627561384113,historical
-3.2708014296638543,0,61.42111762592746,1,85.55337648846962,0,13.330383094976941,1,1,16.440333528861697,historical
-1.054757393245791,0,74.28665095739733,1,46.78209441929131,1,3.646351118072193,1,1,17.659743490245823,historical
4.45394567976029,1,72.76940346704534,0,92.41883305070976,1,6.033758888442311,1,0,14.511954563901654,historical
3.656991972013307,1,71.86839266874955,0,54.68078586818973,1,4.045911205649603,1,1,13.178513881919425,historical
-1.2323174786959457,0,84.61963893681232,1,14.975716630969387,0,3.722670820034218,0,1,14.067646273222941,historical
1.7019964952289275,0,75.46810578189017,0,90.76321356232083,1,12.676968106949056,1,1,15.026617437817492,historical
1.2960579782577364,0,78.17706151586057,1,65.23005684191924,0,16.135127981871783,1,1,17.290166516966465,historical
-1.8628859456847002,0,75.56026456538298,1,31.699748958834967,1,4.123060385380037,1,1,17.86774088337734,historical
-1.16116091124968,1,84.70446894756002,1,27.43393414147156,0,9.512851743742955,1,1,16.16506027158097,historical
-7.875866889404646,1,79.56648111566241,1,21.460081291886937,0,5.43621171138797,1,1,15.834030489787384,historical
-6.197568101374673,1,79.06215059891528,1,53.27050222352555,1,5.055508682692788,1,1,17.40012541265434,historical
-0.3346282504278999,1,65.82528213760278,1,95.24763262037828,0,8.27363107308357,1,1,15.071228240458808,historical
0.15811446695547815,1,77.50226004930495,0,78.5990177776217,0,5.311259055176654,1,1,16.302727531727008,historical
-7.247025037241875,1,80.53675825384704,1,39.19677257068786,1,10.696294499920416,1,1,18.400751872799685,historical
-4.3220969694644324,0,74.81357371181679,0,80.67862741876064,1,11.073469636486855,0,1,15.266057570194514,historical
0.5041341179549979,0,89.64350295639008,1,-2.0890360113412356,0,6.727365847168327,1,1,15.10886072613033,historical
-0.6878701460445991,0,78.81805677520347,1,77.20181834356501,0,9.714161708406875,1,1,15.86855411855069,historical
1.3328439127940979,0,68.81334761937072,1,101.28295691732876,0,6.702660745307689,1,1,15.774985751296583,historical
-3.001073976919619,1,80.99941429060408,0,89.33133473470349,0,7.92936548847974,1,1,15.488290190576487,historical
-0.9404568501577528,1,76.21153719106894,1,17.96392250305496,2,4.2869069021058595,1,1,16.577681293929533,historical
0.039656904491741474,1,73.31162904428838,1,35.148288517809746,0,2.7608367286702675,1,1,19.68870849134023,historical
3.7548104968879743,1,75.5676180244209,0,44.488643960596136,2,8.437246984964084,0,1,10.829427979970017,historical
2.9256134465314236,1,77.1059604802821,1,11.946306227054684,1,6.79519050764088,0,1,15.559405606873948,historical
1.4949515581500834,1,76.8066275560543,0,98.89025235924936,0,16.21087409221617,1,1,19.201250354812142,historical
3.216737367522034,0,75.7694076113181,1,-9.832582837482597,1,14.581093454364419,1,1,17.284488765236773,historical
4.474081021732053,0,74.98150893389673,0,48.98345839682471,1,6.995484798252081,1,1,15.189011991538392,historical
-3.531870731860309,1,80.58727122407774,1,47.83972314787472,0,8.006540492732894,1,0,16.184887949900126,historical
4.195764408435357,1,86.25142034727432,1,51.447113179486244,0,12.157059490480481,0,1,23.098411971539697,historical
-0.8195955466280631,1,73.79095321703096,1,52.70644132939857,1,12.790673386432015,1,1,17.08389320139975,historical
10.086582027334366,1,75.94095302678502,0,94.00169334918637,0,6.778186785208927,1,1,16.329465462865286,historical
5.474027803433762,0,78.68474980163298,0,38.80718180780746,0,8.56616040333174,1,1,17.10406561762027,historical
-0.9137947340293109,0,75.73444737654123,1,120.98783344341399,1,13.431324985944148,1,1,18.157996118765798,historical
4.022216703278755,1,72.28445322356565,0,83.72318796504422,1,10.245955141888992,1,1,15.634578375434016,historical
15.264906192353,0,80.14237030309413,0,90.8227084185504,0,4.976683268776553,1,1,18.151906917052074,historical
-0.13556241568969984,1,85.92722413487834,1,-6.25112826315717,0,5.4435246013242296,1,1,14.420651870321073,historical
-1.523537731712565,1,81.0575484518122,0,27.64080117093648,0,4.328213867128491,1,1,16.223860008897365,historical
4.147697787932284,1,78.76875120577566,1,58.28875863512162,1,5.167901078994316,1,1,9.75649432706961,historical
0.22991682216941883,1,67.36644891059603,1,25.081019581562096,1,12.161520153934095,1,1,19.03766238707486,historical
-6.146400064390553,1,74.08762353567282,0,20.261161273222072,2,10.305917488877428,0,1,18.00923987501894,historical
0.953951145307254,0,66.3726013395834,1,102.63801197484128,0,6.529370550838323,1,1,18.37237763338414,historical
6.553743496421479,1,75.63475731650017,0,-15.94465008570804,0,7.425692137080854,1,1,19.53011114274163,historical
-3.509859331834725,0,67.59401017194838,1,27.715410245989673,1,4.056200494100416,1,1,16.79740631978461,historical
7.180942865507336,1,83.02933163323183,1,73.7219002388625,0,12.85676854436819,1,1,16.468625393529443,historical
0.6177394461014701,0,77.99877622055256,1,48.081024034098704,0,3.9856039664935943,0,1,17.406828282190027,historical
3.1843513527879628,0,72.31724184126827,1,21.54140555092856,0,12.490779872405703,0,1,13.162285690426753,historical
5.694605766797361,1,83.9286439258198,1,111.11658401345483,1,7.1540741165355595,0,1,10.614318102776931,historical
2.8192809631916678,0,73.17840043878874,0,63.780175320707755,1,7.0883989341552045,1,1,13.456617182849628,historical
1.1213794920849605,1,68.15801274687125,0,-12.440452954177793,1,9.223703664164056,0,1,13.509073136086354,historical
7.869906325019842,1,75.4846383015147,0,39.01331405690113,1,13.580069398618786,1,1,17.050516644635742,historical
4.054410221763428,1,80.000184052458,0,108.19042532834865,0,4.307254831280158,1,1,11.90222040957902,historical
11.320389680125071,0,66.17731190219271,1,121.92198915980782,1,4.865151563783383,1,1,12.056559446055074,historical
-2.9901402902630982,0,69.95318419363468,1,77.02685047532103,1,13.928289176878748,1,1,14.25453021561367,historical
1.9668961854772018,1,82.35484437098023,0,55.2188963540288,1,7.611263286280001,1,1,18.198110497798904,historical
-3.6167839320120923,0,71.60389092718319,0,-21.81980903070697,0,4.751509605114553,0,1,15.738558227251989,historical
4.794901135543658,0,85.51195254596763,0,103.19203111855268,1,6.765128403031127,1,1,15.180787679702107,historical
2.0404057809795626,0,81.09271789753211,1,28.57872134637256,0,19.209326746994993,0,1,17.24555049791219,historical
8.683662823136336,1,77.07033882726594,1,69.63227751621663,1,12.925513541211151,1,1,17.1215634374481,historical
3.962152276341338,0,72.91838251759486,0,12.981914890943742,1,6.801143134743041,1,1,19.455859282892334,historical
-8.121019445861068,0,69.98910714405852,0,74.68702883761324,1,5.37660929921557,1,1,13.585897762198993,historical
-0.8271893231796845,0,76.07762505104769,1,-33.821952721902996,1,13.300359943980302,1,1,18.134568742763776,historical
11.873515667635047,1,76.61331239487006,1,132.5725350401338,2,18.64855547800365,1,1,13.04326553958618,historical
1.0443853685149806,1,78.37617612225687,1,29.645974932888812,0,12.704542446829379,1,1,13.73529602374422,historical
-10.012909339301167,1,78.57906069203274,0,76.42568397564224,0,13.110973087702517,0,1,14.294264939432189,historical
3.7800245142152082,1,82.31760030007263,0,-12.291866176970736,1,17.46940500910972,1,1,19.092362263370536,historical
1.1690113638605002,1,78.49184492079002,0,61.19343293397191,0,5.709140993939233,1,1,14.005653162161588,historical
3.1746648100638675,0,67.35936052067372,0,126.39351469830535,1,14.496382678569141,1,1,13.665090304223613,historical
-2.7028092775162413,1,71.42603444771662,1,91.44088312038927,0,8.609169906659117,1,1,15.1136913208576,historical
-0.5791012620779168,1,82.09398125913175,1,68.20749182396605,0,3.903327709839601,1,1,15.914517781367845,historical
0.1369424976535183,1,71.10300366338785,1,37.70214213085378,0,12.42936150973584,1,1,16.77846751250773,historical
-9.180147267686362,0,79.84935665521331,1,48.07069062530721,0,15.29093107051226,1,1,15.83234609409203,historical
7.620868313716131,1,73.10298736904461,0,158.17650381414782,0,7.7209497199600055,1,1,14.94165698078233,historical
-1.5637335741083616,1,83.46494857714913,1,39.70813235654514,0,3.330825505350546,1,1,18.587007496643025,historical
4.799651786637709,1,74.56602236696129,1,35.2210611485482,1,8.60369488567317,0,1,9.477632701521461,historical
-3.0112923985777593,1,74.50458284221372,0,32.712219018410366,0,6.406852413470357,1,1,14.278253854373006,historical
1.8911033743358487,0,72.55648598547283,0,15.024282653463544,0,11.239396364253901,1,0,17.64674323706711,historical
1.8008648776910265,1,67.1692828974029,1,67.71200381522856,1,11.50101450863269,1,1,11.860932913761696,historical
-13.897946784461128,1,75.78577623683626,1,60.06704183616726,0,2.31034827599939,1,1,15.942952335872098,historical
-3.763013721432267,0,75.92553264576877,1,94.93713893594304,0,9.772037075033344,0,1,17.663432120258417,historical
3.1015378716272264,1,87.99734463386007,0,69.25167698647167,0,12.30919977179539,1,1,15.945788300850406,historical
-0.34210289595561294,0,66.61376396263813,1,10.766970146065901,1,3.2591029455804628,1,1,9.83290564401914,historical
2.4308100322029933,1,70.80858610969045,1,43.29071574042774,0,12.483834543018244,1,1,16.698266273383172,historical
6.272228973908197,0,55.80420819540666,1,57.439858592560846,1,20.009788638109466,0,1,15.368111388707113,historical
0.05629206163085554,0,83.65292437375199,1,131.22032664045486,0,3.9116840751349504,0,1,13.372107622839785,historical
1.1753344981803777,0,77.51066397655661,1,18.14000194704333,0,7.618146679155651,1,1,17.576179925365434,historical
-5.840540786309589,1,80.39585481300942,1,46.08598083063857,1,12.435295112433232,1,1,16.350028333061225,historical
-2.3587775942103715,0,85.76760909099086,1,81.2942600617014,1,9.309983177769498,0,0,14.987747113705279,historical
-0.4708750338846701,1,80.1055587110118,1,32.64467652667206,2,7.3471906319731835,1,1,11.470319102314107,historical
3.2635813983544555,0,80.18344431121136,0,38.55611812852757,1,4.1585631258014635,1,1,9.561129004776,historical
-1.9182579637114259,1,73.18686439007146,0,29.880695637176203,1,4.008199177745333,1,1,16.033247885007455,historical
12.13632652323992,1,81.95879656773118,0,-7.215406898293082,0,0.707071568945181,1,1,13.391592394895335,historical
2.795594870866169,1,69.84873842170298,1,-50.15326096250745,0,12.217163745259333,0,1,18.70591707079639,historical
-2.341951676259729,0,75.56959244149772,1,50.78542147366549,1,7.9386534771477075,1,1,14.902452991775888,historical
-4.826387610065154,0,85.10210192226451,0,9.718131006270276,1,3.8364316733532875,1,1,13.642524391342608,historical
-5.541643899239126,0,82.17609159209526,1,60.666005509136326,0,6.254013595084708,1,1,13.452701151664266,historical
0.9948358242559876,0,56.92828683529026,0,81.8927121296476,1,13.954125430916015,1,1,13.876828396411732,historical
-9.297236101104403,1,73.9798062481303,0,28.95352218645597,0,6.1168379318598305,1,1,18.709562911065493,historical
-2.174560019954413,1,80.72566379572177,1,50.53757578017517,0,9.591088790218016,1,1,15.69402939392528,historical
4.727420183217342,1,71.36600549420434,1,30.305868318664302,0,11.44179769332454,1,1,14.148063366817599,historical
8.73949284478095,1,76.53936601956497,0,54.227664675666205,0,11.14081428904939,1,1,19.67251973746061,historical
-1.495087513819108,1,79.30373808500984,1,25.246606505778466,1,21.480938158676178,1,1,16.139054881491425,historical
3.7870118441397853,1,77.57180699111339,1,30.698869624272646,2,6.236597308133224,1,1,16.605707877814307,historical
-1.2711750255429224,0,75.0528450735761,0,83.08681816872024,1,20.988913249854107,0,1,18.773520810216347,historical
-2.5925028215474146,1,68.68821675976075,1,32.75276766038126,1,6.749163719380805,1,1,12.665026576379903,historical
3.595134586058627,1,77.14118827629204,0,84.41361045925977,1,8.343957268845845,1,1,17.020262635167395,historical
8.523260166774483,1,68.92502607447126,0,61.862833045174725,0,8.803784219127564,0,1,17.342449283445255,historical
1.3778658474169716,0,70.4749700209769,1,34.908172136237546,1,8.724950581308379,1,1,17.335777104858817,historical
-2.8559176840121023,0,80.67342988546889,1,35.353461196612045,1,3.442959949742488,1,1,19.42475947759285,historical
4.7029293708727185,0,80.42229261180302,1,65.43622363022398,1,10.625687797428359,1,1,10.236864048289977,historical
-15.892320047862466,0,75.87890922880307,1,28.32103972183608,0,9.29459643136813,1,1,18.199330756921714,historical
2.03828388511573,1,79.64440673387973,1,94.01432374735862,1,5.549823450127049,1,1,14.936383980258466,historical
5.667099420677344,1,75.22461666325026,1,44.58834727829205,0,17.66971611326772,1,1,13.346856454174013,historical
6.764192332160797,1,70.2747901408772,1,35.39428224647288,0,12.962035944019199,1,1,15.729454336115953,historical
2.496558489688951,0,82.84489660593613,1,44.55587763734072,0,5.738177181766979,1,1,15.069980778088988,historical
2.390437863029759,1,61.98795705875962,1,61.38183844021222,1,5.4091258660571,1,1,16.044853120677914,historical
-0.059739276012845344,1,64.23489806338348,1,60.357985178165514,0,20.58611562461642,1,1,16.655948180144595,historical
-3.105174192751777,0,74.89803841890348,0,12.77725121353479,0,9.350363917281287,1,1,18.510806645278137,historical
-1.2638887524309963,1,71.55499980154563,1,107.34769192827076,0,4.117749803887059,0,1,15.577977106559416,historical
0.28180762977915963,1,77.17442784560717,0,-5.381356828350704,1,3.7441796796559257,1,1,15.263753162692852,historical
4.0767290292071845,1,71.56879848790224,0,41.131635384820996,1,1.544700116116584,1,1,9.891083600897538,historical
-2.411844286831366,1,84.81838515998447,1,92.87953454443537,1,13.552388392586744,0,1,19.268582912858495,historical
-4.356526650489237,0,67.18467397800288,1,53.28334526164061,0,15.938577669349103,1,1,13.819654745528464,historical
9.838452257592621,1,74.688691527736,1,23.42776581560516,0,18.436247476746466,0,1,15.154825841366613,historical
-1.4797819795976928,1,85.19217399515642,0,40.764450962124805,0,8.878908829424892,1,1,13.807520588757475,historical
-9.22333528506325,0,72.2010273883523,1,17.18708821913353,0,4.74638836999365,1,1,13.958561481006168,historical
3.3253598685745316,1,64.44857696490274,0,87.1468667411865,0,1.769911457496472,0,1,18.511440133020344,historical
8.851479529991389,0,87.03371537455769,0,80.01221681222044,1,2.635796634210123,1,1,22.386326323405015,historical
-2.623448396223732,0,76.66220404023655,0,44.57695512129343,1,11.096383760044677,1,1,19.451177182503905,historical
8.293478958055115,1,74.0141284874926,1,18.158595083079042,1,14.971071714565769,0,1,19.793439283356374,historical
-6.708981181202681,1,69.71065291889477,1,15.980579734735407,0,5.643616443934259,1,1,16.159371317808333,historical
3.6551678650046435,1,72.27136682863204,0,100.42091765990304,0,5.021217348058417,1,1,16.38766945615703,historical
-0.5191827197151606,0,82.48933251118612,0,81.12264664675689,1,15.288622192511394,1,1,16.924311099981704,historical
-2.855037887877166,0,72.8517163653405,0,-22.84741665026511,1,3.159776123063453,1,1,18.05012506653497,historical
-0.28964564738925125,0,81.8784695262475,0,55.75932005937598,0,11.803100110770576,0,1,14.5719498905944,historical
-9.785262743417427,1,73.12705069620621,0,84.2539794024585,1,12.824644419681098,1,1,15.426787231420304,historical
-7.536753169419683,0,83.39865303053006,1,19.31839212918704,1,4.923514370951845,1,1,15.505524447619802,historical
2.6228210357975974,1,73.10535712170626,1,48.69456058877658,0,17.79412714138351,1,1,11.371195572448785,historical
8.536806875586826,1,83.98012256551965,0,-22.986902775801944,0,12.161325527869936,1,1,18.021726946196253,historical
-5.405189012057514,0,71.03621292954773,1,46.4743661305738,1,2.651901892764398,1,1,19.211234033553108,historical
1.066064188681767,0,79.46061006489673,0,27.84249100481423,2,2.3322498241914174,1,1,13.51175137312812,historical
-7.339737537546287,0,79.12375989392048,1,85.95509884545626,1,8.100166831986988,1,1,13.456743618426701,historical
-1.2369062720070416,0,79.01208050175835,0,9.950111796256756,0,1.7788102123608045,0,1,14.381137518205652,historical
7.3448588378159005,1,80.11953190669759,0,34.59184401690829,1,9.543882198581962,0,1,17.340260653905137,historical
1.6037096452748703,1,61.94642376422869,0,87.03428368892155,1,5.5228075100618845,1,1,11.79597686539418,historical
2.6090691911901915,1,74.52451485451479,1,46.85988364980646,0,14.299749843268687,0,1,12.737957351711199,historical
2.395399167076003,1,73.97336064238455,0,35.85601982665152,0,6.957171875106084,1,1,13.018389468447715,historical
-7.44442873510517,1,71.83398272718556,1,54.19551556292592,0,8.770933612131095,1,1,17.542660139646024,historical
-7.668799165403758,0,72.87221303709208,1,42.24476086486111,0,12.440890804338016,1,1,15.307813726082179,historical
-6.8968303230388175,0,82.73375559642541,0,37.48409201818862,1,9.434339870388666,1,1,14.607812236795091,historical
-7.99873341396512,0,72.26676623970758,1,61.54108541844063,0,6.482912711204646,0,0,21.434523874861085,historical
9.612516585321034,1,73.30626555442285,1,14.795825130261235,1,7.916420967759614,0,1,19.806913322225522,historical
-2.136739221431148,1,84.14477370104187,1,69.33440089060997,0,7.721937187712866,1,1,17.188865467937735,historical
0.17844237939048435,0,72.3622999551817,0,54.528461981681346,1,9.806587643544924,0,1,12.329868563676635,historical
-5.577480443810113,0,69.821408127895893,1,53.802251258286255,1,6.8990269212160245,1,1,15.970533846855535,historical
5.724324337971812,0,75.03034793182971,0,43.766592556154166,1,4.3976724371053155,1,1,9.059915067037352,historical
1.1189714123668084,0,76.21130317862111,1,70.97823594312338,0,15.377159784163275,1,1,15.764910876099732,historical
7.634985434702562,1,84.2914838709608,1,33.482880295925554,1,8.980362575410572,1,1,19.819392007441227,historical
2.8342804401892243,0,63.59340170562129,1,30.758851966858206,1,6.8373256322721865,1,1,15.027121032799739,historical
0.844064805452434,1,75.62463501443034,1,63.93788300743137,0,3.597496009488827,0,1,14.603296901304352,historical
3.597671275683182,1,82.78506935884164,1,59.789676839358776,0,11.101380429186731,1,1,17.0425202515476,historical
-1.0043151599532787,0,73.21737632545752,1,25.288073249241286,0,7.932646417479728,1,1,20.946816117135945,historical
7.4159184158032465,1,80.11424121619415,1,25.9708262691816,0,9.158818924709053,1,1,13.970979882807145,historical
2.824132215635733,1,72.15304855821596,1,5.1790277724176335,1,7.884084130613485,0,1,15.333159651930943,historical
-2.3131379962169474,0,80.09115756587192,1,58.73355647018643,0,5.876658088392143,1,0,16.39591148770665,historical
2.75557754164115,0,69.99146238697305,0,75.69065515700007,2,6.46615220858809,0,1,17.50723040864753,historical
3.110190180519319,0,86.65780251831451,0,92.48713129479154,0,9.174179607474107,1,1,17.05400534950991,historical
8.008315391406228,1,77.45470260009313,1,85.69811827926671,1,3.8845134230343636,1,1,14.80972722171618,historical
13.304314503100734,1,77.96800564039799,0,126.31601005185203,0,6.58635219361173,1,1,15.593988526592021,historical
8.686274783513637,0,66.86421259600247,0,81.38851926813709,2,11.094603458513191,0,1,16.35944964137184,historical
3.950302372874018,1,74.54953263651463,0,-37.43323689491424,1,9.051371819123588,1,1,19.815048640194224,historical
3.099693769317303,1,83.20873406280607,1,46.306775170761185,0,11.382172002104529,1,1,18.867154346176257,historical
-0.27713386629947456,0,78.10663694530976,0,55.92865479076318,0,4.447000779504544,1,0,13.586133121867464,historical
1.1225366128070442,1,72.77062038696141,0,59.79772495814056,0,12.40260542937884,1,1,15.195477687500883,historical
4.7642267930586994,1,75.60290276867426,0,48.491526984465644,1,8.913918293580027,1,1,10.89368086132453,historical
-1.2291615743878763,0,78.987051230549,1,130.20326893184705,2,8.77816687380838,0,1,16.499298302790287,historical
0.8182988131966857,1,72.36867931026389,1,80.83653140103911,1,7.289143740143662,1,1,17.94336902248817,historical
4.997582222811944,0,70.23382422616494,1,85.09089786373265,1,5.433219793767946,0,1,17.211271164760102,historical
4.453982186285071,1,85.4581237695003,1,9.847691546753268,2,12.362821771348138,1,1,17.264810339361855,historical
-4.251545030179246,1,64.66195677335908,1,-17.03172939184099,0,7.058589477705298,1,1,17.410817130586917,historical
4.788411953970574,1,69.81011284793529,0,80.2379997279448,1,18.604046122253497,1,1,18.734286865470924,historical
-4.251440898824396,1,74.41022142205068,1,-6.4389907354781215,0,11.495677612821108,1,1,17.61540504202688,historical
-11.231547041258647,0,72.32164834681396,1,-17.528154302857125,0,21.1804036907966,1,1,12.016866665626935,historical
-0.48782950232243194,1,74.73452749226995,1,89.7616842299698,0,9.569832354910298,1,1,14.09038245679995,historical
-7.892724433588521,1,82.22313553984796,1,78.97393715834747,0,3.838874566141649,1,1,15.75083063782942,historical
-3.669727300375566,0,67.39944300018301,0,24.218472174384047,0,4.637049576001915,1,1,19.153831281634076,historical
-4.498742791209906,0,82.20765856395711,1,30.77141557457354,1,4.228514248883769,1,0,15.055782650578536,historical
-5.632267580521479,0,92.68606756842166,1,26.166439975671963,0,13.831472795760067,1,1,16.1247454087775,historical
0.6522704600911989,0,79.19909788680232,1,114.15414408166006,1,19.178661804977857,1,1,16.382080181414043,historical
-2.443896143981503,1,72.25486583205482,0,3.0151496345866917,0,10.299064513454242,1,1,13.8995405978061,historical
7.250697480811239,0,67.00224968012387,1,49.37045863020835,1,2.051820933529384,0,1,18.30641520404711,historical
1.9763280426044427,0,80.26512149776029,0,74.4085610674782,0,7.264024320315519,1,1,17.475382240719302,historical
-2.8926075771404403,0,78.84523524160359,0,52.970862455652565,0,7.152258738059001,1,1,17.168144755921254,historical
-3.7396970945991463,1,79.18187255343186,1,47.01839527054495,1,20.122276371394705,1,1,16.77624567729551,historical
-5.595564068152999,1,74.48977026157233,1,47.58617378103056,0,8.244318098986462,1,1,12.052626675556093,historical
-1.8753387709084843,1,74.93132282576046,1,113.4442291095385,0,3.2050450125583563,1,1,11.751548584252996,historical
0.6448349303934213,0,74.26185030172722,1,31.823823424010993,0,5.3289104089407235,0,0,15.797061608352564,historical
-2.9824850398354714,1,76.36933376528005,1,30.228680731377906,1,7.810822803746573,1,1,17.566687049228875,historical
-7.952637868592797,0,81.17913913376373,0,89.93701654071619,0,6.383799579579894,1,1,18.381345196665208,historical
4.3184895621928066,1,77.24507671833538,1,52.41071609582445,0,9.03915927521938,1,1,14.879367951412863,historical
6.003360916169349,1,77.83885853571297,1,113.93415641079173,0,4.461571413283473,1,1,17.30331825922807,historical
6.835755176890114,0,68.06186230640613,1,67.82266610334145,1,6.810772512154997,0,1,13.864966358141176,historical
-2.004961740198782,1,71.48639630125267,1,73.15670303274592,0,20.694258400655475,1,1,12.73093856047321,historical
1.6631598260686902,0,77.39805922638011,1,125.30329316675292,0,5.997802498330478,1,0,11.104422758531548,historical
0.10294077596660017,0,78.36749016537874,1,30.527548982115917,2,7.337093449199444,1,1,20.86176632687812,historical
-9.463491574413222,0,72.90241342792018,0,99.84876167988102,0,7.494475976709447,0,0,15.577467557703137,historical
5.326595732634855,0,73.06536567598108,0,33.658375864388304,0,5.93234769596077,1,1,20.3045379052634,historical
-0.961330336237352,1,73.46992388020526,0,51.81061104481649,0,7.419056747822254,1,1,16.68769286919941,historical
9.483455249453707,0,62.64600687544476,1,15.819994036548124,0,7.096419519098785,0,1,12.129185504624955,historical
9.933947672849067,1,80.82972659985589,0,64.75222649148375,0,9.855258787519313,1,1,16.86474620168937,historical
9.026650678147629,0,79.80881244279475,1,68.23873098705009,2,6.100194725082305,0,1,18.14531195395854,historical
8.303796662964645,0,80.05969327008253,1,3.763717413882226,0,3.052709792183432,0,1,17.757780947409614,historical
4.08961657184496,1,76.89336308339142,1,8.380235139777163,2,7.903807160543357,0,1,20.456690366798046,historical
